tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,url,rating_ratio,dog_stage,retweet_count,favorite_count,language,followers_count,image_url,image_num,predict1,predict1_conf,predict1_dog,predict2,predict2_conf,predict2_dog,predict3,predict3_conf,predict3_dog 
829374341691346946,2017-02-08 17:00:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. ,https://twitter.com/dog_rates/status/829374341691346946/photo/1,13.0,10.0,Astrid,https://t.co/xo7FZFIAao,1.3,doggo,10706,38074,english,3200892,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,Staffordshire_Bullterrier,0.757547,True,American_Staffordshire_Terrier,0.14995,True,Chesapeake_Bay_Retriever,0.0475226999999999,True
829141528400556032,2017-02-08 01:35:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. ,https://twitter.com/dog_rates/status/829141528400556032/photo/1,12.0,10.0,Malcolm,https://t.co/rHwfySggqR,1.2,,8530,26952,english,3200892,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,Golden_Retriever,0.57314,True,Cocker_Spaniel,0.111159,True,Gibbon,0.0941268999999999,False
829011960981237760,2017-02-07 17:00:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. ,https://twitter.com/dog_rates/status/829011960981237760/photo/1,13.0,10.0,Dexter,https://t.co/U50RlRw4is,1.3,,18627,58302,english,3200892,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False
828770345708580865,2017-02-07 01:00:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. ,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10.0,Alfie,https://t.co/AqPTHYUBFz,1.3,,6746,28085,english,3200892,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,Seat_Belt,0.765979,False,Chesapeake_Bay_Retriever,0.0338986,True,Polecat,0.0272515999999999,False
828708714936930305,2017-02-06 20:55:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. ,https://twitter.com/dog_rates/status/828708714936930305/photo/1,10.0,10.0,Fiona,https://t.co/vst2SEVJO3,1.0,,12882,40241,english,3200892,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,Hippopotamus,0.942911,False,Mexican_Hairless,0.00838837,True,Ice_Lolly,0.00620647,False
828650029636317184,2017-02-06 17:02:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. ",https://twitter.com/dog_rates/status/828650029636317184/photo/1,14.0,10.0,One,https://t.co/bZ4axuH6OK,1.4,,1544,10467,english,3200892,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,Golden_Retriever,0.649209,True,Chesapeake_Bay_Retriever,0.19856,True,Vizsla,0.0561999,True
828409743546925057,2017-02-06 01:07:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. ,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10.0,Mutt,https://t.co/ZH5CvRlCxt,1.2,,1305,6898,english,3200892,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,Teddy,0.908457,False,Toy_Poodle,0.0180397999999999,True,Standard_Poodle,0.0126671,True
828408677031882754,2017-02-06 01:03:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. ,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10.0,Bear,https://t.co/7WFLKli2T3,1.2,,1477,8398,english,3200892,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.1330329999999999,True,Chesapeake_Bay_Retriever,0.092227,True,American_Staffordshire_Terrier,0.0650945,True
828381636999917570,2017-02-05 23:15:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. ,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,https://t.co/iCk7zstRA9,1.4,doggo,2554,13864,english,3200892,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington_Terrier,0.3925349999999999,True,Labrador_Retriever,0.0890217,True,Clumber,0.0817998,True
828376505180889089,2017-02-05 22:55:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. ",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10.0,Beebop,https://t.co/HKBVZqXFNR,1.3,,1216,8112,english,3200892,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American_Staffordshire_Terrier,0.5230859999999999,True,Staffordshire_Bullterrier,0.186168,True,Chihuahua,0.0420894,True
828372645993398273,2017-02-05 22:40:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. ,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10.0,Alexander,https://t.co/JcTuUcyYNS,1.2,,3344,13756,english,3200892,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,Malamute,0.663047,True,Eskimo_Dog,0.207779,True,Tibetan_Mastiff,0.0409488,True
828046555563323392,2017-02-05 01:04:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. ,https://twitter.com/dog_rates/status/828046555563323392/photo/1,13.0,10.0,Sailer,https://t.co/O37z4jaMG9,1.3,,3260,12923,english,3200892,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,Patio,0.272972,False,Window_Screen,0.131295,False,Boathouse,0.0463925,False
828011680017821696,2017-02-04 22:45:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both ,https://twitter.com/dog_rates/status/828011680017821696/photo/1,11.0,10.0,Brutus,https://t.co/rkhCFfDtxB,1.1,,2451,11411,english,3200892,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American_Staffordshire_Terrier,0.936662,True,Staffordshire_Bullterrier,0.0329990999999999,True,Bull_Mastiff,0.0171834,True
827933404142436356,2017-02-04 17:34:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. ,https://twitter.com/dog_rates/status/827933404142436356/photo/1,12.0,10.0,Kona,https://t.co/j8D3PQJvpJ,1.2,pupper,5987,22180,english,3200892,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German_Shepherd,0.8061149999999999,True,Tibetan_Mastiff,0.104831,True,Kelpie,0.0381482,True
827653905312006145,2017-02-03 23:04:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. ,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10.0,Boots,https://t.co/eAA8lratd3,1.2,,3433,16983,english,3200892,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,Collie,0.285555,True,Border_Collie,0.217306,True,Saint_Bernard,0.143245,True
827600520311402496,2017-02-03 19:31:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. ,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10.0,Tucker,https://t.co/vrppizPGdb,1.3,,1082,8143,english,3200892,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.325638,True,Golden_Retriever,0.317235,True,Labrador_Retriever,0.116087,True
827324948884643840,2017-02-03 01:16:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. ",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10.0,Ralphie,https://t.co/UU3KqQF5n5,1.2,,3510,17523,english,3200892,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden_Retriever,0.352486,True,Toy_Poodle,0.178884,True,Labrador_Retriever,0.0841643999999999,True
827199976799354881,2017-02-02 17:00:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. ,https://twitter.com/dog_rates/status/827199976799354881/photo/1,13.0,10.0,Charlie,https://t.co/UkyQibIBzZ,1.3,,2579,11659,english,3200892,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great_Dane,0.8696809999999999,True,American_Staffordshire_Terrier,0.0266582,True,Boxer,0.0198660999999999,True
826958653328592898,2017-02-02 01:01:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. ,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,10.0,Loki,https://t.co/QV5nx6otZR,1.2,doggo,5757,23767,english,3200892,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden_Retriever,0.6173890000000001,True,Labrador_Retriever,0.337053,True,Tennis_Ball,0.00855442,False
826848821049180160,2017-02-01 17:44:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. ,https://twitter.com/dog_rates/status/826848821049180160/photo/1,13.0,10.0,Cupid,https://t.co/WS0Gha8vRh,1.3,doggo,11878,40325,english,3200892,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,0.858764,True,Golden_Retriever,0.0235257,True,Pekinese,0.0171039,True
826598365270007810,2017-02-01 01:09:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. ,https://twitter.com/dog_rates/status/826598365270007810/photo/1,13.0,10.0,Pawnd,https://t.co/YprN62Z74I,1.3,,2709,11117,english,3200892,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French_Bulldog,0.628119,True,Siamese_Cat,0.117397,False,Cougar,0.0827648999999999,False
826476773533745153,2017-01-31 17:06:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. ,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10.0,Pilot,https://t.co/YIV8sw8xkh,1.2,doggo,4821,20275,english,3200892,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_Shepherd,0.7418600000000001,True,Tibetan_Mastiff,0.1228119999999999,True,Kelpie,0.10046,True
826240494070030336,2017-01-31 01:27:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... ,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,10.0,None,https://t.co/srXL2s868C,1.1,,2965,14614,english,3200892,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_Bulldog,0.903048,True,Pug,0.0962421,True,Boston_Bull,0.000234364,True
826204788643753985,2017-01-30 23:05:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. ",http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,13.0,10.0,None,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX,1.3,doggo,1075,5361,english,3200892,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_Retriever,0.782058,True,Golden_Retriever,0.156581,True,Soft-Coated_Wheaten_Terrier,0.00727512,True
826115272272650244,2017-01-30 17:10:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. ,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10.0,Ike,https://t.co/6gHoGah9nm,1.3,,3599,17299,english,3200892,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Tennis_Ball,0.997071,False,Golden_Retriever,0.00233085,True,Kuvasz,0.000283472,True
825876512159186944,2017-01-30 01:21:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. ,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10.0,Mo,https://t.co/feNwTq12S5,1.1,,2146,11525,english,3200893,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,Shopping_Cart,0.995941,False,Shopping_Basket,0.00405697,False,Mousetrap,8.83283e-07,False
825829644528148480,2017-01-29 22:15:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. ,https://twitter.com/dog_rates/status/825829644528148480/photo/1,12.0,10.0,Toby,https://t.co/YimNdkZrhM,1.2,,2848,14025,english,3200893,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,0.8534069999999999,True,Golden_Retriever,0.0535313,True,English_Setter,0.0458299,True
825535076884762624,2017-01-29 02:44:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very loving and accepting puppo. Appears to have read her Constitution well. ,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,10.0,None,https://t.co/6ao80wIpV1,1.4,puppo,19669,56413,english,3200894,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,True,Tibetan_Mastiff,0.14794,True,Black-And-Tan_Coonhound,0.0245252,True
825147591692263424,2017-01-28 01:04:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. ,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10.0,Sweet,https://t.co/AyBEmx56MD,1.3,,5244,20181,english,3200894,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy_Poodle,0.136545,True
825026590719483904,2017-01-27 17:04:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Pablo. He's one gorgeous puppo. A true ,https://www.gofundme.com/my-puppys-double-cataract-surgery,12.0,10.0,Pablo,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,1.2,puppo,1483,7020,english,3200894,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo_Dog,0.524454,True,Siberian_Husky,0.467678,True,Malamute,0.00497584,True
824775126675836928,2017-01-27 00:24:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. ,https://twitter.com/dog_rates/status/824775126675836928/photo/1,12.0,10.0,Scooter,https://t.co/F0VWg2GztI,1.2,,4069,16508,english,3200894,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_Terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True
824663926340194305,2017-01-26 17:02:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. ,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10.0,Wilson,https://t.co/A5Mx4h1FSM,1.3,,1993,11113,english,3200894,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_Setter,0.526488,True,Golden_Retriever,0.402815,True,Irish_Setter,0.0344178,True
824325613288833024,2017-01-25 18:38:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this ,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,10.0,None,https://t.co/wBmc7OaGvS,1.3,pupper,11848,12999,english,3200894,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True
824297048279236611,2017-01-25 16:45:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She got in trouble. One h*ck of a pupnishment. Still ,https://twitter.com/dog_rates/status/824297048279236611/photo/1,11.0,10.0,Nala,https://t.co/EmJbG0skLt,1.1,,4463,16625,english,3200894,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,Teddy,0.58823,False,Jigsaw_Puzzle,0.0289096,False,Doormat,0.0222507,False
823939628516474880,2017-01-24 17:04:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cash. He's officially given pup on today. ,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10.0,Cash,https://t.co/m0hrATIEyw,1.2,,3123,11755,english,3200894,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.234076,True,Curly-Coated_Retriever,0.193093,True,Labrador_Retriever,0.0951966,True
823699002998870016,2017-01-24 01:08:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. ,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12.0,10.0,Winston,https://t.co/yCydYURYEL,1.2,,2772,13826,english,3200894,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk_Terrier,0.107543,True
823581115634085888,2017-01-23 17:20:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. ,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11.0,10.0,Crawford,https://t.co/6F5Rrp472U,1.1,,3031,14376,english,3200894,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.280949,False,German_Shepherd,0.194044,True,Pembroke,0.120051,True
823322678127919110,2017-01-23 00:13:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. ,https://twitter.com/dog_rates/status/823322678127919110/photo/1,11.0,10.0,Wyatt,https://t.co/stkJ377KK7,1.1,,4637,17437,english,3200894,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Cowboy_Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True
822975315408461824,2017-01-22 01:12:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. ,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12.0,10.0,Albus,https://t.co/yUM8jYStuG,1.2,,3958,19139,english,3200894,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True
822872901745569793,2017-01-21 18:26:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a super supportive puppo participating in the Toronto  #WomensMarch today. ,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13.0,10.0,None,https://t.co/nTz3FtorBc,1.3,puppo,48265,132810,english,3200894,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_Terrier,0.196015,True,Labrador_Retriever,0.160329,True,Irish_Terrier,0.0691262,True
822859134160621569,2017-01-21 17:31:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. ,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12.0,10.0,Hobbes,https://t.co/SSQE06XClS,1.2,,2622,14576,english,3200894,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_Bullterrier,0.0477449999999999,True
822610361945911296,2017-01-21 01:02:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... ,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12.0,10.0,None,https://t.co/mcagPeENIh,1.2,,3423,16327,english,3200894,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker_Spaniel,0.6644869999999999,True,Norfolk_Terrier,0.075089,True,Norwich_Terrier,0.0596439,True
822489057087389700,2017-01-20 17:00:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She really wanted to be president this time. Dreams officially crushed. ,https://twitter.com/dog_rates/status/822489057087389700/photo/1,13.0,10.0,Paisley,https://t.co/liJGwMp17E,1.3,,7390,20083,english,3200894,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True
822462944365645825,2017-01-20 15:17:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. ",https://twitter.com/dog_rates/status/822462944365645825/photo/1,14.0,10.0,Gabe,https://t.co/M3hZGadUuO,1.4,pupper,17209,31800,english,3200894,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_Dog,0.00894488,True
822244816520155136,2017-01-20 00:50:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... ,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11.0,10.0,None,https://t.co/rLi83ZyCL5,1.1,,11421,38832,english,3200894,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_Fox,0.0716476,False
821886076407029760,2017-01-19 01:04:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He was just called a good boy. ,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10.0,Jimison,https://t.co/djMep7mGkV,1.3,,2692,12582,english,3200894,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden_Retriever,0.266238,True,Cocker_Spaniel,0.223325,True,Irish_Setter,0.151631,True
821765923262631936,2017-01-18 17:07:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duchess. She uses dark doggo forces to levitate her toys. ,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10.0,Duchess,https://t.co/maDNMETA52,1.3,doggo,1899,9317,english,3200894,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden_Retriever,0.980071,True,Labrador_Retriever,0.00875751,True,Saluki,0.00180595,True
821522889702862852,2017-01-18 01:01:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harlso. He has a really good idea but isn't sure you're going to like it. ,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,10.0,Harlso,https://t.co/IzcaR3Nqyn,1.3,,2030,8871,english,3200894,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,True,Black-And-Tan_Coonhound,0.136602,True,Miniature_Pinscher,0.0876538999999999,True
821407182352777218,2017-01-17 17:21:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sundance. He's a doggo drummer. Even sings a bit on the side. ,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,10.0,Sundance,https://t.co/Xn5AQtiqzG,1.4,doggo,5053,13075,english,3200894,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake_Bay_Retriever,0.111311,True
821149554670182400,2017-01-17 00:18:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. ,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,10.0,Luca,https://t.co/r8DxA8DYJ2,1.2,,2320,9718,english,3200894,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_Shepherd,0.515933,True,Malinois,0.203651,True,Irish_Setter,0.0910551,True
821107785811234820,2017-01-16 21:32:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. ,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,10.0,None,https://t.co/8SiwKDlRcl,1.1,doggo,2487,10645,english,3200894,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire_Terrier,0.0331458,True
821044531881721856,2017-01-16 17:20:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. ,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,10.0,Flash,https://t.co/bryVdNaRcu,1.2,,2636,14021,english,3200894,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_Sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan_Mastiff,0.120903,True
